"season","walk","species","Freq","behavior"
"spring","47","Unknown Hummingbird",0,"Cleaning spring"
"summer","47","Unknown Hummingbird",0,"Cleaning summer"
"spring","1","Unknown Hummingbird",1,"Feeding spring"
"summer","1","Unknown Hummingbird",0,"Feeding summer"
"spring","2","Unknown Hummingbird",0,"Feeding spring"
"summer","2","Unknown Hummingbird",0,"Feeding summer"
"spring","3","Unknown Hummingbird",0,"Feeding spring"
"summer","3","Unknown Hummingbird",0,"Feeding summer"
"spring","4","Unknown Hummingbird",1,"Feeding spring"
"summer","4","Unknown Hummingbird",0,"Feeding summer"
"spring","5","Unknown Hummingbird",0,"Feeding spring"
"summer","5","Unknown Hummingbird",0,"Feeding summer"
"spring","6","Unknown Hummingbird",0,"Feeding spring"
"summer","6","Unknown Hummingbird",0,"Feeding summer"
"spring","7","Unknown Hummingbird",0,"Feeding spring"
"summer","7","Unknown Hummingbird",0,"Feeding summer"
"spring","8","Unknown Hummingbird",0,"Feeding spring"
"summer","8","Unknown Hummingbird",0,"Feeding summer"
"spring","9","Unknown Hummingbird",0,"Feeding spring"
"summer","9","Unknown Hummingbird",0,"Feeding summer"
"spring","10","Unknown Hummingbird",0,"Feeding spring"
"summer","10","Unknown Hummingbird",0,"Feeding summer"
"spring","11","Unknown Hummingbird",0,"Feeding spring"
"summer","11","Unknown Hummingbird",0,"Feeding summer"
"spring","12","Unknown Hummingbird",0,"Feeding spring"
"summer","12","Unknown Hummingbird",0,"Feeding summer"
"spring","13","Unknown Hummingbird",0,"Feeding spring"
"summer","13","Unknown Hummingbird",0,"Feeding summer"
"spring","14","Unknown Hummingbird",0,"Feeding spring"
"summer","14","Unknown Hummingbird",0,"Feeding summer"
"spring","15","Unknown Hummingbird",0,"Feeding spring"
"summer","15","Unknown Hummingbird",0,"Feeding summer"
"spring","16","Unknown Hummingbird",0,"Feeding spring"
"summer","16","Unknown Hummingbird",0,"Feeding summer"
"spring","17","Unknown Hummingbird",1,"Feeding spring"
"summer","17","Unknown Hummingbird",0,"Feeding summer"
"spring","18","Unknown Hummingbird",0,"Feeding spring"
"summer","18","Unknown Hummingbird",0,"Feeding summer"
"spring","19","Unknown Hummingbird",0,"Feeding spring"
"summer","19","Unknown Hummingbird",0,"Feeding summer"
"spring","20","Unknown Hummingbird",0,"Feeding spring"
"summer","20","Unknown Hummingbird",0,"Feeding summer"
"spring","21","Unknown Hummingbird",0,"Feeding spring"
"summer","21","Unknown Hummingbird",0,"Feeding summer"
"spring","22","Unknown Hummingbird",0,"Feeding spring"
"summer","22","Unknown Hummingbird",0,"Feeding summer"
"spring","23","Unknown Hummingbird",0,"Feeding spring"
"summer","23","Unknown Hummingbird",0,"Feeding summer"
"spring","24","Unknown Hummingbird",0,"Feeding spring"
"summer","24","Unknown Hummingbird",0,"Feeding summer"
"spring","25","Unknown Hummingbird",0,"Feeding spring"
"summer","25","Unknown Hummingbird",0,"Feeding summer"
"spring","26","Unknown Hummingbird",0,"Feeding spring"
"summer","26","Unknown Hummingbird",0,"Feeding summer"
"spring","27","Unknown Hummingbird",0,"Feeding spring"
"summer","27","Unknown Hummingbird",0,"Feeding summer"
"spring","28","Unknown Hummingbird",0,"Feeding spring"
"summer","28","Unknown Hummingbird",0,"Feeding summer"
"spring","29","Unknown Hummingbird",0,"Feeding spring"
"summer","29","Unknown Hummingbird",0,"Feeding summer"
"spring","30","Unknown Hummingbird",0,"Feeding spring"
"summer","30","Unknown Hummingbird",0,"Feeding summer"
"spring","31","Unknown Hummingbird",0,"Feeding spring"
"summer","31","Unknown Hummingbird",0,"Feeding summer"
"spring","32","Unknown Hummingbird",0,"Feeding spring"
"summer","32","Unknown Hummingbird",0,"Feeding summer"
"spring","33","Unknown Hummingbird",0,"Feeding spring"
"summer","33","Unknown Hummingbird",0,"Feeding summer"
"spring","34","Unknown Hummingbird",0,"Feeding spring"
"summer","34","Unknown Hummingbird",0,"Feeding summer"
"spring","35","Unknown Hummingbird",0,"Feeding spring"
"summer","35","Unknown Hummingbird",0,"Feeding summer"
"spring","36","Unknown Hummingbird",0,"Feeding spring"
"summer","36","Unknown Hummingbird",0,"Feeding summer"
"spring","37","Unknown Hummingbird",0,"Feeding spring"
"summer","37","Unknown Hummingbird",0,"Feeding summer"
"spring","38","Unknown Hummingbird",0,"Feeding spring"
"summer","38","Unknown Hummingbird",0,"Feeding summer"
"spring","39","Unknown Hummingbird",0,"Feeding spring"
"summer","39","Unknown Hummingbird",0,"Feeding summer"
"spring","40","Unknown Hummingbird",0,"Feeding spring"
"summer","40","Unknown Hummingbird",0,"Feeding summer"
"spring","41","Unknown Hummingbird",0,"Feeding spring"
"summer","41","Unknown Hummingbird",0,"Feeding summer"
"spring","42","Unknown Hummingbird",0,"Feeding spring"
"summer","42","Unknown Hummingbird",0,"Feeding summer"
"spring","43","Unknown Hummingbird",0,"Feeding spring"
"summer","43","Unknown Hummingbird",0,"Feeding summer"
"spring","44","Unknown Hummingbird",0,"Feeding spring"
"summer","44","Unknown Hummingbird",0,"Feeding summer"
"spring","45","Unknown Hummingbird",0,"Feeding spring"
"summer","45","Unknown Hummingbird",0,"Feeding summer"
"spring","46","Unknown Hummingbird",0,"Feeding spring"
"summer","46","Unknown Hummingbird",0,"Feeding summer"
"spring","47","Unknown Hummingbird",0,"Feeding spring"
"summer","47","Unknown Hummingbird",0,"Feeding summer"
"spring","1","Unknown Hummingbird",0,"Inactivity spring"
"summer","1","Unknown Hummingbird",0,"Inactivity summer"
"spring","2","Unknown Hummingbird",0,"Inactivity spring"
"summer","2","Unknown Hummingbird",0,"Inactivity summer"
"spring","3","Unknown Hummingbird",0,"Inactivity spring"
"summer","3","Unknown Hummingbird",0,"Inactivity summer"
"spring","4","Unknown Hummingbird",0,"Inactivity spring"
"summer","4","Unknown Hummingbird",0,"Inactivity summer"
"spring","5","Unknown Hummingbird",0,"Inactivity spring"
"summer","5","Unknown Hummingbird",0,"Inactivity summer"
"spring","6","Unknown Hummingbird",0,"Inactivity spring"
"summer","6","Unknown Hummingbird",0,"Inactivity summer"
"spring","7","Unknown Hummingbird",0,"Inactivity spring"
"summer","7","Unknown Hummingbird",0,"Inactivity summer"
"spring","8","Unknown Hummingbird",0,"Inactivity spring"
"summer","8","Unknown Hummingbird",0,"Inactivity summer"
"spring","9","Unknown Hummingbird",0,"Inactivity spring"
"summer","9","Unknown Hummingbird",0,"Inactivity summer"
"spring","10","Unknown Hummingbird",0,"Inactivity spring"
"summer","10","Unknown Hummingbird",0,"Inactivity summer"
"spring","11","Unknown Hummingbird",0,"Inactivity spring"
"summer","11","Unknown Hummingbird",0,"Inactivity summer"
"spring","12","Unknown Hummingbird",0,"Inactivity spring"
"summer","12","Unknown Hummingbird",0,"Inactivity summer"
"spring","13","Unknown Hummingbird",0,"Inactivity spring"
"summer","13","Unknown Hummingbird",0,"Inactivity summer"
"spring","14","Unknown Hummingbird",0,"Inactivity spring"
"summer","14","Unknown Hummingbird",0,"Inactivity summer"
"spring","15","Unknown Hummingbird",0,"Inactivity spring"
"summer","15","Unknown Hummingbird",0,"Inactivity summer"
"spring","16","Unknown Hummingbird",0,"Inactivity spring"
"summer","16","Unknown Hummingbird",0,"Inactivity summer"
"spring","17","Unknown Hummingbird",0,"Inactivity spring"
"summer","17","Unknown Hummingbird",0,"Inactivity summer"
"spring","18","Unknown Hummingbird",0,"Inactivity spring"
"summer","18","Unknown Hummingbird",0,"Inactivity summer"
"spring","19","Unknown Hummingbird",0,"Inactivity spring"
"summer","19","Unknown Hummingbird",0,"Inactivity summer"
"spring","20","Unknown Hummingbird",0,"Inactivity spring"
"summer","20","Unknown Hummingbird",0,"Inactivity summer"
"spring","21","Unknown Hummingbird",0,"Inactivity spring"
"summer","21","Unknown Hummingbird",0,"Inactivity summer"
"spring","22","Unknown Hummingbird",0,"Inactivity spring"
"summer","22","Unknown Hummingbird",0,"Inactivity summer"
"spring","23","Unknown Hummingbird",0,"Inactivity spring"
"summer","23","Unknown Hummingbird",0,"Inactivity summer"
"spring","24","Unknown Hummingbird",0,"Inactivity spring"
"summer","24","Unknown Hummingbird",0,"Inactivity summer"
"spring","25","Unknown Hummingbird",0,"Inactivity spring"
"summer","25","Unknown Hummingbird",0,"Inactivity summer"
"spring","26","Unknown Hummingbird",0,"Inactivity spring"
"summer","26","Unknown Hummingbird",0,"Inactivity summer"
"spring","27","Unknown Hummingbird",0,"Inactivity spring"
"summer","27","Unknown Hummingbird",0,"Inactivity summer"
"spring","28","Unknown Hummingbird",0,"Inactivity spring"
"summer","28","Unknown Hummingbird",0,"Inactivity summer"
"spring","29","Unknown Hummingbird",0,"Inactivity spring"
"summer","29","Unknown Hummingbird",0,"Inactivity summer"
"spring","30","Unknown Hummingbird",0,"Inactivity spring"
"summer","30","Unknown Hummingbird",0,"Inactivity summer"
"spring","31","Unknown Hummingbird",0,"Inactivity spring"
"summer","31","Unknown Hummingbird",0,"Inactivity summer"
"spring","32","Unknown Hummingbird",0,"Inactivity spring"
"summer","32","Unknown Hummingbird",0,"Inactivity summer"
"spring","33","Unknown Hummingbird",0,"Inactivity spring"
"summer","33","Unknown Hummingbird",0,"Inactivity summer"
"spring","34","Unknown Hummingbird",0,"Inactivity spring"
"summer","34","Unknown Hummingbird",0,"Inactivity summer"
"spring","35","Unknown Hummingbird",0,"Inactivity spring"
"summer","35","Unknown Hummingbird",0,"Inactivity summer"
"spring","36","Unknown Hummingbird",0,"Inactivity spring"
"summer","36","Unknown Hummingbird",0,"Inactivity summer"
"spring","37","Unknown Hummingbird",0,"Inactivity spring"
"summer","37","Unknown Hummingbird",0,"Inactivity summer"
"spring","38","Unknown Hummingbird",0,"Inactivity spring"
"summer","38","Unknown Hummingbird",0,"Inactivity summer"
"spring","39","Unknown Hummingbird",0,"Inactivity spring"
"summer","39","Unknown Hummingbird",0,"Inactivity summer"
"spring","40","Unknown Hummingbird",0,"Inactivity spring"
"summer","40","Unknown Hummingbird",0,"Inactivity summer"
"spring","41","Unknown Hummingbird",0,"Inactivity spring"
"summer","41","Unknown Hummingbird",0,"Inactivity summer"
"spring","42","Unknown Hummingbird",0,"Inactivity spring"
"summer","42","Unknown Hummingbird",0,"Inactivity summer"
"spring","43","Unknown Hummingbird",0,"Inactivity spring"
"summer","43","Unknown Hummingbird",0,"Inactivity summer"
"spring","44","Unknown Hummingbird",0,"Inactivity spring"
"summer","44","Unknown Hummingbird",0,"Inactivity summer"
"spring","45","Unknown Hummingbird",0,"Inactivity spring"
"summer","45","Unknown Hummingbird",0,"Inactivity summer"
"spring","46","Unknown Hummingbird",0,"Inactivity spring"
"summer","46","Unknown Hummingbird",0,"Inactivity summer"
"spring","47","Unknown Hummingbird",0,"Inactivity spring"
"summer","47","Unknown Hummingbird",0,"Inactivity summer"
"spring","1","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","1","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","2","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","2","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","3","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","3","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","4","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","4","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","5","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","5","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","6","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","6","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","7","Unknown Hummingbird",1,"Territorial/mating spring"
"summer","7","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","8","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","8","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","9","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","9","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","10","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","10","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","11","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","11","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","12","Unknown Hummingbird",1,"Territorial/mating spring"
"summer","12","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","13","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","13","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","14","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","14","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","15","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","15","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","16","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","16","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","17","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","17","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","18","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","18","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","19","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","19","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","20","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","20","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","21","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","21","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","22","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","22","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","23","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","23","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","24","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","24","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","25","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","25","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","26","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","26","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","27","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","27","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","28","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","28","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","29","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","29","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","30","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","30","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","31","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","31","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","32","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","32","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","33","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","33","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","34","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","34","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","35","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","35","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","36","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","36","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","37","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","37","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","38","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","38","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","39","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","39","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","40","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","40","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","41","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","41","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","42","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","42","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","43","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","43","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","44","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","44","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","45","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","45","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","46","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","46","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","47","Unknown Hummingbird",0,"Territorial/mating spring"
"summer","47","Unknown Hummingbird",0,"Territorial/mating summer"
"spring","1","unknown passerine",0,"Active movement spring"
"summer","1","unknown passerine",0,"Active movement summer"
"spring","2","unknown passerine",0,"Active movement spring"
"summer","2","unknown passerine",0,"Active movement summer"
"spring","3","unknown passerine",0,"Active movement spring"
"summer","3","unknown passerine",0,"Active movement summer"
"spring","4","unknown passerine",0,"Active movement spring"
"summer","4","unknown passerine",0,"Active movement summer"
"spring","5","unknown passerine",0,"Active movement spring"
"summer","5","unknown passerine",0,"Active movement summer"
"spring","6","unknown passerine",0,"Active movement spring"
"summer","6","unknown passerine",0,"Active movement summer"
"spring","7","unknown passerine",0,"Active movement spring"
"summer","7","unknown passerine",0,"Active movement summer"
"spring","8","unknown passerine",0,"Active movement spring"
"summer","8","unknown passerine",0,"Active movement summer"
"spring","9","unknown passerine",0,"Active movement spring"
"summer","9","unknown passerine",0,"Active movement summer"
"spring","10","unknown passerine",0,"Active movement spring"
"summer","10","unknown passerine",0,"Active movement summer"
"spring","11","unknown passerine",0,"Active movement spring"
"summer","11","unknown passerine",0,"Active movement summer"
"spring","12","unknown passerine",0,"Active movement spring"
"summer","12","unknown passerine",0,"Active movement summer"
"spring","13","unknown passerine",0,"Active movement spring"
"summer","13","unknown passerine",0,"Active movement summer"
"spring","14","unknown passerine",0,"Active movement spring"
"summer","14","unknown passerine",0,"Active movement summer"
"spring","15","unknown passerine",0,"Active movement spring"
"summer","15","unknown passerine",0,"Active movement summer"
"spring","16","unknown passerine",0,"Active movement spring"
"summer","16","unknown passerine",0,"Active movement summer"
"spring","17","unknown passerine",0,"Active movement spring"
"summer","17","unknown passerine",0,"Active movement summer"
"spring","18","unknown passerine",0,"Active movement spring"
"summer","18","unknown passerine",0,"Active movement summer"
"spring","19","unknown passerine",0,"Active movement spring"
"summer","19","unknown passerine",0,"Active movement summer"
"spring","20","unknown passerine",0,"Active movement spring"
"summer","20","unknown passerine",0,"Active movement summer"
"spring","21","unknown passerine",0,"Active movement spring"
"summer","21","unknown passerine",0,"Active movement summer"
"spring","22","unknown passerine",0,"Active movement spring"
"summer","22","unknown passerine",0,"Active movement summer"
"spring","23","unknown passerine",0,"Active movement spring"
"summer","23","unknown passerine",0,"Active movement summer"
"spring","24","unknown passerine",0,"Active movement spring"
"summer","24","unknown passerine",0,"Active movement summer"
"spring","25","unknown passerine",0,"Active movement spring"
"summer","25","unknown passerine",0,"Active movement summer"
"spring","26","unknown passerine",0,"Active movement spring"
"summer","26","unknown passerine",0,"Active movement summer"
"spring","27","unknown passerine",0,"Active movement spring"
"summer","27","unknown passerine",0,"Active movement summer"
"spring","28","unknown passerine",0,"Active movement spring"
"summer","28","unknown passerine",0,"Active movement summer"
"spring","29","unknown passerine",0,"Active movement spring"
"summer","29","unknown passerine",0,"Active movement summer"
"spring","30","unknown passerine",0,"Active movement spring"
"summer","30","unknown passerine",0,"Active movement summer"
"spring","31","unknown passerine",0,"Active movement spring"
"summer","31","unknown passerine",0,"Active movement summer"
"spring","32","unknown passerine",0,"Active movement spring"
"summer","32","unknown passerine",0,"Active movement summer"
"spring","33","unknown passerine",0,"Active movement spring"
"summer","33","unknown passerine",0,"Active movement summer"
"spring","34","unknown passerine",0,"Active movement spring"
"summer","34","unknown passerine",0,"Active movement summer"
"spring","35","unknown passerine",0,"Active movement spring"
"summer","35","unknown passerine",0,"Active movement summer"
"spring","36","unknown passerine",0,"Active movement spring"
"summer","36","unknown passerine",0,"Active movement summer"
"spring","37","unknown passerine",0,"Active movement spring"
"summer","37","unknown passerine",0,"Active movement summer"
"spring","38","unknown passerine",0,"Active movement spring"
"summer","38","unknown passerine",0,"Active movement summer"
"spring","39","unknown passerine",0,"Active movement spring"
"summer","39","unknown passerine",0,"Active movement summer"
"spring","40","unknown passerine",0,"Active movement spring"
"summer","40","unknown passerine",0,"Active movement summer"
"spring","41","unknown passerine",0,"Active movement spring"
"summer","41","unknown passerine",0,"Active movement summer"
"spring","42","unknown passerine",0,"Active movement spring"
"summer","42","unknown passerine",0,"Active movement summer"
"spring","43","unknown passerine",0,"Active movement spring"
"summer","43","unknown passerine",0,"Active movement summer"
"spring","44","unknown passerine",0,"Active movement spring"
"summer","44","unknown passerine",0,"Active movement summer"
"spring","45","unknown passerine",0,"Active movement spring"
"summer","45","unknown passerine",0,"Active movement summer"
"spring","46","unknown passerine",0,"Active movement spring"
"summer","46","unknown passerine",0,"Active movement summer"
"spring","47","unknown passerine",0,"Active movement spring"
"summer","47","unknown passerine",0,"Active movement summer"
"spring","1","unknown passerine",0,"Cleaning spring"
"summer","1","unknown passerine",0,"Cleaning summer"
"spring","2","unknown passerine",0,"Cleaning spring"
"summer","2","unknown passerine",0,"Cleaning summer"
"spring","3","unknown passerine",0,"Cleaning spring"
"summer","3","unknown passerine",0,"Cleaning summer"
"spring","4","unknown passerine",0,"Cleaning spring"
"summer","4","unknown passerine",0,"Cleaning summer"
"spring","5","unknown passerine",0,"Cleaning spring"
"summer","5","unknown passerine",0,"Cleaning summer"
"spring","6","unknown passerine",0,"Cleaning spring"
"summer","6","unknown passerine",0,"Cleaning summer"
"spring","7","unknown passerine",0,"Cleaning spring"
"summer","7","unknown passerine",0,"Cleaning summer"
"spring","8","unknown passerine",0,"Cleaning spring"
"summer","8","unknown passerine",0,"Cleaning summer"
"spring","9","unknown passerine",0,"Cleaning spring"
"summer","9","unknown passerine",0,"Cleaning summer"
"spring","10","unknown passerine",0,"Cleaning spring"
"summer","10","unknown passerine",0,"Cleaning summer"
"spring","11","unknown passerine",0,"Cleaning spring"
"summer","11","unknown passerine",0,"Cleaning summer"
"spring","12","unknown passerine",0,"Cleaning spring"
"summer","12","unknown passerine",0,"Cleaning summer"
"spring","13","unknown passerine",0,"Cleaning spring"
"summer","13","unknown passerine",0,"Cleaning summer"
"spring","14","unknown passerine",0,"Cleaning spring"
"summer","14","unknown passerine",0,"Cleaning summer"
"spring","15","unknown passerine",0,"Cleaning spring"
"summer","15","unknown passerine",0,"Cleaning summer"
"spring","16","unknown passerine",0,"Cleaning spring"
"summer","16","unknown passerine",0,"Cleaning summer"
"spring","17","unknown passerine",0,"Cleaning spring"
"summer","17","unknown passerine",0,"Cleaning summer"
"spring","18","unknown passerine",0,"Cleaning spring"
"summer","18","unknown passerine",0,"Cleaning summer"
"spring","19","unknown passerine",0,"Cleaning spring"
"summer","19","unknown passerine",0,"Cleaning summer"
"spring","20","unknown passerine",0,"Cleaning spring"
"summer","20","unknown passerine",0,"Cleaning summer"
"spring","21","unknown passerine",0,"Cleaning spring"
"summer","21","unknown passerine",0,"Cleaning summer"
"spring","22","unknown passerine",0,"Cleaning spring"
"summer","22","unknown passerine",0,"Cleaning summer"
"spring","23","unknown passerine",0,"Cleaning spring"
"summer","23","unknown passerine",0,"Cleaning summer"
"spring","24","unknown passerine",0,"Cleaning spring"
"summer","24","unknown passerine",0,"Cleaning summer"
"spring","25","unknown passerine",0,"Cleaning spring"
"summer","25","unknown passerine",0,"Cleaning summer"
"spring","26","unknown passerine",0,"Cleaning spring"
"summer","26","unknown passerine",0,"Cleaning summer"
"spring","27","unknown passerine",0,"Cleaning spring"
"summer","27","unknown passerine",0,"Cleaning summer"
"spring","28","unknown passerine",0,"Cleaning spring"
"summer","28","unknown passerine",0,"Cleaning summer"
"spring","29","unknown passerine",0,"Cleaning spring"
"summer","29","unknown passerine",0,"Cleaning summer"
"spring","30","unknown passerine",0,"Cleaning spring"
"summer","30","unknown passerine",0,"Cleaning summer"
"spring","31","unknown passerine",0,"Cleaning spring"
"summer","31","unknown passerine",0,"Cleaning summer"
"spring","32","unknown passerine",0,"Cleaning spring"
"summer","32","unknown passerine",0,"Cleaning summer"
"spring","33","unknown passerine",0,"Cleaning spring"
"summer","33","unknown passerine",0,"Cleaning summer"
"spring","34","unknown passerine",0,"Cleaning spring"
"summer","34","unknown passerine",0,"Cleaning summer"
"spring","35","unknown passerine",0,"Cleaning spring"
"summer","35","unknown passerine",0,"Cleaning summer"
"spring","36","unknown passerine",0,"Cleaning spring"
"summer","36","unknown passerine",0,"Cleaning summer"
"spring","37","unknown passerine",0,"Cleaning spring"
"summer","37","unknown passerine",0,"Cleaning summer"
"spring","38","unknown passerine",0,"Cleaning spring"
"summer","38","unknown passerine",0,"Cleaning summer"
"spring","39","unknown passerine",0,"Cleaning spring"
"summer","39","unknown passerine",0,"Cleaning summer"
"spring","40","unknown passerine",0,"Cleaning spring"
"summer","40","unknown passerine",0,"Cleaning summer"
"spring","41","unknown passerine",0,"Cleaning spring"
"summer","41","unknown passerine",0,"Cleaning summer"
"spring","42","unknown passerine",0,"Cleaning spring"
"summer","42","unknown passerine",0,"Cleaning summer"
"spring","43","unknown passerine",0,"Cleaning spring"
"summer","43","unknown passerine",0,"Cleaning summer"
"spring","44","unknown passerine",0,"Cleaning spring"
"summer","44","unknown passerine",0,"Cleaning summer"
"spring","45","unknown passerine",0,"Cleaning spring"
"summer","45","unknown passerine",0,"Cleaning summer"
"spring","46","unknown passerine",0,"Cleaning spring"
"summer","46","unknown passerine",0,"Cleaning summer"
"spring","47","unknown passerine",0,"Cleaning spring"
"summer","47","unknown passerine",0,"Cleaning summer"
"spring","1","unknown passerine",0,"Feeding spring"
"summer","1","unknown passerine",0,"Feeding summer"
"spring","2","unknown passerine",0,"Feeding spring"
"summer","2","unknown passerine",0,"Feeding summer"
"spring","3","unknown passerine",0,"Feeding spring"
"summer","3","unknown passerine",0,"Feeding summer"
"spring","4","unknown passerine",0,"Feeding spring"
"summer","4","unknown passerine",0,"Feeding summer"
"spring","5","unknown passerine",0,"Feeding spring"
"summer","5","unknown passerine",0,"Feeding summer"
"spring","6","unknown passerine",0,"Feeding spring"
"summer","6","unknown passerine",0,"Feeding summer"
"spring","7","unknown passerine",0,"Feeding spring"
"summer","7","unknown passerine",0,"Feeding summer"
"spring","8","unknown passerine",0,"Feeding spring"
"summer","8","unknown passerine",0,"Feeding summer"
"spring","9","unknown passerine",0,"Feeding spring"
"summer","9","unknown passerine",0,"Feeding summer"
"spring","10","unknown passerine",0,"Feeding spring"
"summer","10","unknown passerine",0,"Feeding summer"
"spring","11","unknown passerine",0,"Feeding spring"
"summer","11","unknown passerine",0,"Feeding summer"
"spring","12","unknown passerine",0,"Feeding spring"
"summer","12","unknown passerine",0,"Feeding summer"
"spring","13","unknown passerine",0,"Feeding spring"
"summer","13","unknown passerine",0,"Feeding summer"
"spring","14","unknown passerine",0,"Feeding spring"
"summer","14","unknown passerine",0,"Feeding summer"
"spring","15","unknown passerine",0,"Feeding spring"
"summer","15","unknown passerine",0,"Feeding summer"
"spring","16","unknown passerine",0,"Feeding spring"
"summer","16","unknown passerine",0,"Feeding summer"
"spring","17","unknown passerine",0,"Feeding spring"
"summer","17","unknown passerine",0,"Feeding summer"
"spring","18","unknown passerine",0,"Feeding spring"
"summer","18","unknown passerine",0,"Feeding summer"
"spring","19","unknown passerine",0,"Feeding spring"
"summer","19","unknown passerine",0,"Feeding summer"
"spring","20","unknown passerine",0,"Feeding spring"
"summer","20","unknown passerine",0,"Feeding summer"
"spring","21","unknown passerine",0,"Feeding spring"
"summer","21","unknown passerine",0,"Feeding summer"
"spring","22","unknown passerine",0,"Feeding spring"
